timestamp_utc,iso_pdt,carrier=verizon;connection_type=lte_cellular;experiment=none,default
1783159020,2026-07-04T02:57:00-07:00,,0
1783159080,2026-07-04T02:58:00-07:00,,0
1783159140,2026-07-04T02:59:00-07:00,,0
1783159200,2026-07-04T03:00:00-07:00,,0
1783159260,2026-07-04T03:01:00-07:00,,0
1783159320,2026-07-04T03:02:00-07:00,,0
1783159380,2026-07-04T03:03:00-07:00,,0
1783159440,2026-07-04T03:04:00-07:00,,0
1783159500,2026-07-04T03:05:00-07:00,,0
1783159560,2026-07-04T03:06:00-07:00,,0
1783159620,2026-07-04T03:07:00-07:00,,0
1783159680,2026-07-04T03:08:00-07:00,,0
1783159740,2026-07-04T03:09:00-07:00,,0
1783159800,2026-07-04T03:10:00-07:00,,0
1783159860,2026-07-04T03:11:00-07:00,,0
1783159920,2026-07-04T03:12:00-07:00,,0
1783159980,2026-07-04T03:13:00-07:00,,0
1783160040,2026-07-04T03:14:00-07:00,,0
1783160100,2026-07-04T03:15:00-07:00,,0
1783160160,2026-07-04T03:16:00-07:00,,0
1783160220,2026-07-04T03:17:00-07:00,,0
1783160280,2026-07-04T03:18:00-07:00,,0
1783160340,2026-07-04T03:19:00-07:00,,0
1783160400,2026-07-04T03:20:00-07:00,,0
1783160460,2026-07-04T03:21:00-07:00,,0
1783160520,2026-07-04T03:22:00-07:00,,0
1783160580,2026-07-04T03:23:00-07:00,,0
1783160640,2026-07-04T03:24:00-07:00,,0
1783160700,2026-07-04T03:25:00-07:00,,0
1783160760,2026-07-04T03:26:00-07:00,,0
1783160820,2026-07-04T03:27:00-07:00,,0
1783160880,2026-07-04T03:28:00-07:00,,0
1783160940,2026-07-04T03:29:00-07:00,,0
1783161000,2026-07-04T03:30:00-07:00,,0
1783161060,2026-07-04T03:31:00-07:00,,0
1783161120,2026-07-04T03:32:00-07:00,,0
1783161180,2026-07-04T03:33:00-07:00,,0
1783161240,2026-07-04T03:34:00-07:00,,0
1783161300,2026-07-04T03:35:00-07:00,,0
1783161360,2026-07-04T03:36:00-07:00,,0
1783161420,2026-07-04T03:37:00-07:00,,0
1783161480,2026-07-04T03:38:00-07:00,,0
1783161540,2026-07-04T03:39:00-07:00,,0
1783161600,2026-07-04T03:40:00-07:00,,0
1783161660,2026-07-04T03:41:00-07:00,,0
1783161720,2026-07-04T03:42:00-07:00,,0
1783161780,2026-07-04T03:43:00-07:00,,0
1783161840,2026-07-04T03:44:00-07:00,,0
1783161900,2026-07-04T03:45:00-07:00,,0
1783161960,2026-07-04T03:46:00-07:00,,0
1783162020,2026-07-04T03:47:00-07:00,,0
1783162080,2026-07-04T03:48:00-07:00,,0
1783162140,2026-07-04T03:49:00-07:00,,0
1783162200,2026-07-04T03:50:00-07:00,,0
1783162260,2026-07-04T03:51:00-07:00,,0
1783162320,2026-07-04T03:52:00-07:00,,0
1783162380,2026-07-04T03:53:00-07:00,,0
1783162440,2026-07-04T03:54:00-07:00,,0
1783162500,2026-07-04T03:55:00-07:00,,0
1783162560,2026-07-04T03:56:00-07:00,,0
1783162620,2026-07-04T03:57:00-07:00,,0
1783162680,2026-07-04T03:58:00-07:00,,0
1783162740,2026-07-04T03:59:00-07:00,,0
1783162800,2026-07-04T04:00:00-07:00,,0
1783162860,2026-07-04T04:01:00-07:00,,0
1783162920,2026-07-04T04:02:00-07:00,,0
1783162980,2026-07-04T04:03:00-07:00,,0
1783163040,2026-07-04T04:04:00-07:00,,0
1783163100,2026-07-04T04:05:00-07:00,,0
1783163160,2026-07-04T04:06:00-07:00,,0
1783163220,2026-07-04T04:07:00-07:00,,0
1783163280,2026-07-04T04:08:00-07:00,,0
1783163340,2026-07-04T04:09:00-07:00,,0
1783163400,2026-07-04T04:10:00-07:00,,0
1783163460,2026-07-04T04:11:00-07:00,,0
1783163520,2026-07-04T04:12:00-07:00,,0
1783163580,2026-07-04T04:13:00-07:00,,0
1783163640,2026-07-04T04:14:00-07:00,,0
1783163700,2026-07-04T04:15:00-07:00,,0
1783163760,2026-07-04T04:16:00-07:00,,0
1783163820,2026-07-04T04:17:00-07:00,,0
1783163880,2026-07-04T04:18:00-07:00,,0
1783163940,2026-07-04T04:19:00-07:00,,0
1783164000,2026-07-04T04:20:00-07:00,,0
1783164060,2026-07-04T04:21:00-07:00,,0
1783164120,2026-07-04T04:22:00-07:00,,0
1783164180,2026-07-04T04:23:00-07:00,,0
1783164240,2026-07-04T04:24:00-07:00,,0
1783164300,2026-07-04T04:25:00-07:00,,0
1783164360,2026-07-04T04:26:00-07:00,,0
1783164420,2026-07-04T04:27:00-07:00,,0
1783164480,2026-07-04T04:28:00-07:00,,0
1783164540,2026-07-04T04:29:00-07:00,,0
1783164600,2026-07-04T04:30:00-07:00,,0
1783164660,2026-07-04T04:31:00-07:00,,0
1783164720,2026-07-04T04:32:00-07:00,,0
1783164780,2026-07-04T04:33:00-07:00,,0
1783164840,2026-07-04T04:34:00-07:00,,0
1783164900,2026-07-04T04:35:00-07:00,,0
1783164960,2026-07-04T04:36:00-07:00,,0
1783165020,2026-07-04T04:37:00-07:00,,0
1783165080,2026-07-04T04:38:00-07:00,,0
1783165140,2026-07-04T04:39:00-07:00,,0
1783165200,2026-07-04T04:40:00-07:00,,0
1783165260,2026-07-04T04:41:00-07:00,,0
1783165320,2026-07-04T04:42:00-07:00,,0
1783165380,2026-07-04T04:43:00-07:00,,0
1783165440,2026-07-04T04:44:00-07:00,,0
1783165500,2026-07-04T04:45:00-07:00,,0
1783165560,2026-07-04T04:46:00-07:00,,0
1783165620,2026-07-04T04:47:00-07:00,,0
1783165680,2026-07-04T04:48:00-07:00,,0
1783165740,2026-07-04T04:49:00-07:00,,0
1783165800,2026-07-04T04:50:00-07:00,,0
1783165860,2026-07-04T04:51:00-07:00,,0
1783165920,2026-07-04T04:52:00-07:00,,0
1783165980,2026-07-04T04:53:00-07:00,,0
1783166040,2026-07-04T04:54:00-07:00,,0
1783166100,2026-07-04T04:55:00-07:00,,0
1783166160,2026-07-04T04:56:00-07:00,,0
1783166220,2026-07-04T04:57:00-07:00,,0
1783166280,2026-07-04T04:58:00-07:00,,0
1783166340,2026-07-04T04:59:00-07:00,,0
1783166400,2026-07-04T05:00:00-07:00,,0
1783166460,2026-07-04T05:01:00-07:00,,0
1783166520,2026-07-04T05:02:00-07:00,,0
1783166580,2026-07-04T05:03:00-07:00,,0
1783166640,2026-07-04T05:04:00-07:00,,0
1783166700,2026-07-04T05:05:00-07:00,,0
1783166760,2026-07-04T05:06:00-07:00,,0
1783166820,2026-07-04T05:07:00-07:00,,0
1783166880,2026-07-04T05:08:00-07:00,,0
1783166940,2026-07-04T05:09:00-07:00,,0
1783167000,2026-07-04T05:10:00-07:00,,0
1783167060,2026-07-04T05:11:00-07:00,,0
1783167120,2026-07-04T05:12:00-07:00,,0
1783167180,2026-07-04T05:13:00-07:00,,0
1783167240,2026-07-04T05:14:00-07:00,,0
1783167300,2026-07-04T05:15:00-07:00,,0
1783167360,2026-07-04T05:16:00-07:00,,0
1783167420,2026-07-04T05:17:00-07:00,,0
1783167480,2026-07-04T05:18:00-07:00,,0
1783167540,2026-07-04T05:19:00-07:00,,0
1783167600,2026-07-04T05:20:00-07:00,,0
1783167660,2026-07-04T05:21:00-07:00,,0
1783167720,2026-07-04T05:22:00-07:00,,0
1783167780,2026-07-04T05:23:00-07:00,,0
1783167840,2026-07-04T05:24:00-07:00,,0
1783167900,2026-07-04T05:25:00-07:00,,0
1783167960,2026-07-04T05:26:00-07:00,,0
1783168020,2026-07-04T05:27:00-07:00,,0
1783168080,2026-07-04T05:28:00-07:00,,0
1783168140,2026-07-04T05:29:00-07:00,,0
1783168200,2026-07-04T05:30:00-07:00,,0
1783168260,2026-07-04T05:31:00-07:00,,0
1783168320,2026-07-04T05:32:00-07:00,,0
1783168380,2026-07-04T05:33:00-07:00,,0
1783168440,2026-07-04T05:34:00-07:00,,0
1783168500,2026-07-04T05:35:00-07:00,,0
1783168560,2026-07-04T05:36:00-07:00,,0
1783168620,2026-07-04T05:37:00-07:00,,0
1783168680,2026-07-04T05:38:00-07:00,,0
1783168740,2026-07-04T05:39:00-07:00,,0
1783168800,2026-07-04T05:40:00-07:00,,0
1783168860,2026-07-04T05:41:00-07:00,,0
1783168920,2026-07-04T05:42:00-07:00,,0
1783168980,2026-07-04T05:43:00-07:00,,0
1783169040,2026-07-04T05:44:00-07:00,,0
1783169100,2026-07-04T05:45:00-07:00,,0
1783169160,2026-07-04T05:46:00-07:00,,0
1783169220,2026-07-04T05:47:00-07:00,,0
1783169280,2026-07-04T05:48:00-07:00,,0
1783169340,2026-07-04T05:49:00-07:00,,0
1783169400,2026-07-04T05:50:00-07:00,,0
1783169460,2026-07-04T05:51:00-07:00,,0
1783169520,2026-07-04T05:52:00-07:00,,0
1783169580,2026-07-04T05:53:00-07:00,,0
1783169640,2026-07-04T05:54:00-07:00,,0
1783169700,2026-07-04T05:55:00-07:00,,0
1783169760,2026-07-04T05:56:00-07:00,,0
1783169820,2026-07-04T05:57:00-07:00,,0
1783169880,2026-07-04T05:58:00-07:00,,0
1783169940,2026-07-04T05:59:00-07:00,,0
1783170000,2026-07-04T06:00:00-07:00,,0
1783170060,2026-07-04T06:01:00-07:00,,0
1783170120,2026-07-04T06:02:00-07:00,,0
1783170180,2026-07-04T06:03:00-07:00,,0
1783170240,2026-07-04T06:04:00-07:00,,0
1783170300,2026-07-04T06:05:00-07:00,,0
1783170360,2026-07-04T06:06:00-07:00,,0
1783170420,2026-07-04T06:07:00-07:00,,0
1783170480,2026-07-04T06:08:00-07:00,,0
1783170540,2026-07-04T06:09:00-07:00,,0
1783170600,2026-07-04T06:10:00-07:00,,0
1783170660,2026-07-04T06:11:00-07:00,,0
1783170720,2026-07-04T06:12:00-07:00,,0
1783170780,2026-07-04T06:13:00-07:00,,0
1783170840,2026-07-04T06:14:00-07:00,,0
1783170900,2026-07-04T06:15:00-07:00,,0
1783170960,2026-07-04T06:16:00-07:00,,0
1783171020,2026-07-04T06:17:00-07:00,,0
1783171080,2026-07-04T06:18:00-07:00,,0
1783171140,2026-07-04T06:19:00-07:00,,0
1783171200,2026-07-04T06:20:00-07:00,,0
1783171260,2026-07-04T06:21:00-07:00,,0
1783171320,2026-07-04T06:22:00-07:00,,0
1783171380,2026-07-04T06:23:00-07:00,,0
1783171440,2026-07-04T06:24:00-07:00,,0
1783171500,2026-07-04T06:25:00-07:00,,0
1783171560,2026-07-04T06:26:00-07:00,,0
1783171620,2026-07-04T06:27:00-07:00,,0
1783171680,2026-07-04T06:28:00-07:00,,0
1783171740,2026-07-04T06:29:00-07:00,,0
1783171800,2026-07-04T06:30:00-07:00,,0
1783171860,2026-07-04T06:31:00-07:00,,0
1783171920,2026-07-04T06:32:00-07:00,,0
1783171980,2026-07-04T06:33:00-07:00,,0
1783172040,2026-07-04T06:34:00-07:00,,0
1783172100,2026-07-04T06:35:00-07:00,,0
1783172160,2026-07-04T06:36:00-07:00,,0
1783172220,2026-07-04T06:37:00-07:00,,0
1783172280,2026-07-04T06:38:00-07:00,,0
1783172340,2026-07-04T06:39:00-07:00,,0
1783172400,2026-07-04T06:40:00-07:00,,0
1783172460,2026-07-04T06:41:00-07:00,,0
1783172520,2026-07-04T06:42:00-07:00,,0
1783172580,2026-07-04T06:43:00-07:00,,0
1783172640,2026-07-04T06:44:00-07:00,,0
1783172700,2026-07-04T06:45:00-07:00,,0
1783172760,2026-07-04T06:46:00-07:00,,0
1783172820,2026-07-04T06:47:00-07:00,,0
1783172880,2026-07-04T06:48:00-07:00,,0
1783172940,2026-07-04T06:49:00-07:00,,0
1783173000,2026-07-04T06:50:00-07:00,,0
1783173060,2026-07-04T06:51:00-07:00,,0
1783173120,2026-07-04T06:52:00-07:00,,0
1783173180,2026-07-04T06:53:00-07:00,,0
1783173240,2026-07-04T06:54:00-07:00,,0
1783173300,2026-07-04T06:55:00-07:00,,0
1783173360,2026-07-04T06:56:00-07:00,,0
1783173420,2026-07-04T06:57:00-07:00,,0
1783173480,2026-07-04T06:58:00-07:00,,0
1783173540,2026-07-04T06:59:00-07:00,,0
1783173600,2026-07-04T07:00:00-07:00,,0
1783173660,2026-07-04T07:01:00-07:00,,0
1783173720,2026-07-04T07:02:00-07:00,,0
1783173780,2026-07-04T07:03:00-07:00,,0
1783173840,2026-07-04T07:04:00-07:00,,0
1783173900,2026-07-04T07:05:00-07:00,,0
1783173960,2026-07-04T07:06:00-07:00,,0
1783174020,2026-07-04T07:07:00-07:00,,0
1783174080,2026-07-04T07:08:00-07:00,,0
1783174140,2026-07-04T07:09:00-07:00,,0
1783174200,2026-07-04T07:10:00-07:00,,0
1783174260,2026-07-04T07:11:00-07:00,,0
1783174320,2026-07-04T07:12:00-07:00,,0
1783174380,2026-07-04T07:13:00-07:00,,0
1783174440,2026-07-04T07:14:00-07:00,,0
1783174500,2026-07-04T07:15:00-07:00,,0
1783174560,2026-07-04T07:16:00-07:00,,0
1783174620,2026-07-04T07:17:00-07:00,,0
1783174680,2026-07-04T07:18:00-07:00,,0
1783174740,2026-07-04T07:19:00-07:00,,0
1783174800,2026-07-04T07:20:00-07:00,,0
1783174860,2026-07-04T07:21:00-07:00,,0
1783174920,2026-07-04T07:22:00-07:00,,0
1783174980,2026-07-04T07:23:00-07:00,,0
1783175040,2026-07-04T07:24:00-07:00,,0
1783175100,2026-07-04T07:25:00-07:00,,0
1783175160,2026-07-04T07:26:00-07:00,,0
1783175220,2026-07-04T07:27:00-07:00,,0
1783175280,2026-07-04T07:28:00-07:00,,0
1783175340,2026-07-04T07:29:00-07:00,,0
1783175400,2026-07-04T07:30:00-07:00,,0
1783175460,2026-07-04T07:31:00-07:00,,0
1783175520,2026-07-04T07:32:00-07:00,,0
1783175580,2026-07-04T07:33:00-07:00,,0
1783175640,2026-07-04T07:34:00-07:00,,0
1783175700,2026-07-04T07:35:00-07:00,,0
1783175760,2026-07-04T07:36:00-07:00,,0
1783175820,2026-07-04T07:37:00-07:00,,0
1783175880,2026-07-04T07:38:00-07:00,,0
1783175940,2026-07-04T07:39:00-07:00,,0
1783176000,2026-07-04T07:40:00-07:00,,0
1783176060,2026-07-04T07:41:00-07:00,,0
1783176120,2026-07-04T07:42:00-07:00,,0
1783176180,2026-07-04T07:43:00-07:00,,0
1783176240,2026-07-04T07:44:00-07:00,,0
1783176300,2026-07-04T07:45:00-07:00,,0
1783176360,2026-07-04T07:46:00-07:00,,0
1783176420,2026-07-04T07:47:00-07:00,,0
1783176480,2026-07-04T07:48:00-07:00,,0
1783176540,2026-07-04T07:49:00-07:00,,0
1783176600,2026-07-04T07:50:00-07:00,,0
1783176660,2026-07-04T07:51:00-07:00,,0
1783176720,2026-07-04T07:52:00-07:00,,0
1783176780,2026-07-04T07:53:00-07:00,,0
1783176840,2026-07-04T07:54:00-07:00,,0
1783176900,2026-07-04T07:55:00-07:00,,0
1783176960,2026-07-04T07:56:00-07:00,,0
1783177020,2026-07-04T07:57:00-07:00,,0
1783177080,2026-07-04T07:58:00-07:00,,0
1783177140,2026-07-04T07:59:00-07:00,,0
1783177200,2026-07-04T08:00:00-07:00,,0
1783177260,2026-07-04T08:01:00-07:00,,0
1783177320,2026-07-04T08:02:00-07:00,,0
1783177380,2026-07-04T08:03:00-07:00,,0
1783177440,2026-07-04T08:04:00-07:00,,0
1783177500,2026-07-04T08:05:00-07:00,,0
1783177560,2026-07-04T08:06:00-07:00,,0
1783177620,2026-07-04T08:07:00-07:00,,0
1783177680,2026-07-04T08:08:00-07:00,,0
1783177740,2026-07-04T08:09:00-07:00,,0
1783177800,2026-07-04T08:10:00-07:00,,0
1783177860,2026-07-04T08:11:00-07:00,,0
1783177920,2026-07-04T08:12:00-07:00,,0
1783177980,2026-07-04T08:13:00-07:00,,0
1783178040,2026-07-04T08:14:00-07:00,,0
1783178100,2026-07-04T08:15:00-07:00,,0
1783178160,2026-07-04T08:16:00-07:00,,0
1783178220,2026-07-04T08:17:00-07:00,,0
1783178280,2026-07-04T08:18:00-07:00,,0
1783178340,2026-07-04T08:19:00-07:00,,0
1783178400,2026-07-04T08:20:00-07:00,,0
1783178460,2026-07-04T08:21:00-07:00,,0
1783178520,2026-07-04T08:22:00-07:00,,0
1783178580,2026-07-04T08:23:00-07:00,,0
1783178640,2026-07-04T08:24:00-07:00,,0
1783178700,2026-07-04T08:25:00-07:00,,0
1783178760,2026-07-04T08:26:00-07:00,,0
1783178820,2026-07-04T08:27:00-07:00,,0
1783178880,2026-07-04T08:28:00-07:00,,0
1783178940,2026-07-04T08:29:00-07:00,,0
1783179000,2026-07-04T08:30:00-07:00,,0
1783179060,2026-07-04T08:31:00-07:00,,0
1783179120,2026-07-04T08:32:00-07:00,,0
1783179180,2026-07-04T08:33:00-07:00,,0
1783179240,2026-07-04T08:34:00-07:00,,0
1783179300,2026-07-04T08:35:00-07:00,,0
1783179360,2026-07-04T08:36:00-07:00,,0
1783179420,2026-07-04T08:37:00-07:00,,0
1783179480,2026-07-04T08:38:00-07:00,,0
1783179540,2026-07-04T08:39:00-07:00,,0
1783179600,2026-07-04T08:40:00-07:00,,0
1783179660,2026-07-04T08:41:00-07:00,,0
1783179720,2026-07-04T08:42:00-07:00,,0
1783179780,2026-07-04T08:43:00-07:00,,0
1783179840,2026-07-04T08:44:00-07:00,,0
1783179900,2026-07-04T08:45:00-07:00,,0
1783179960,2026-07-04T08:46:00-07:00,,0
1783180020,2026-07-04T08:47:00-07:00,,0
1783180080,2026-07-04T08:48:00-07:00,,0
1783180140,2026-07-04T08:49:00-07:00,,0
1783180200,2026-07-04T08:50:00-07:00,,0
1783180260,2026-07-04T08:51:00-07:00,,0
1783180320,2026-07-04T08:52:00-07:00,,0
1783180380,2026-07-04T08:53:00-07:00,,0
1783180440,2026-07-04T08:54:00-07:00,,0
1783180500,2026-07-04T08:55:00-07:00,,0
1783180560,2026-07-04T08:56:00-07:00,,0
1783180620,2026-07-04T08:57:00-07:00,,0
1783180680,2026-07-04T08:58:00-07:00,,0
1783180740,2026-07-04T08:59:00-07:00,,0
1783180800,2026-07-04T09:00:00-07:00,,0
1783180860,2026-07-04T09:01:00-07:00,,0
1783180920,2026-07-04T09:02:00-07:00,,0
1783180980,2026-07-04T09:03:00-07:00,,0
1783181040,2026-07-04T09:04:00-07:00,,0
1783181100,2026-07-04T09:05:00-07:00,,0
1783181160,2026-07-04T09:06:00-07:00,,0
1783181220,2026-07-04T09:07:00-07:00,,0
1783181280,2026-07-04T09:08:00-07:00,,0
1783181340,2026-07-04T09:09:00-07:00,,0
1783181400,2026-07-04T09:10:00-07:00,,0
1783181460,2026-07-04T09:11:00-07:00,,0
1783181520,2026-07-04T09:12:00-07:00,,0
1783181580,2026-07-04T09:13:00-07:00,,0
1783181640,2026-07-04T09:14:00-07:00,,0
1783181700,2026-07-04T09:15:00-07:00,,0
1783181760,2026-07-04T09:16:00-07:00,,0
1783181820,2026-07-04T09:17:00-07:00,,0
1783181880,2026-07-04T09:18:00-07:00,,0
1783181940,2026-07-04T09:19:00-07:00,,0
1783182000,2026-07-04T09:20:00-07:00,,0
1783182060,2026-07-04T09:21:00-07:00,,0
1783182120,2026-07-04T09:22:00-07:00,,0
1783182180,2026-07-04T09:23:00-07:00,,0
1783182240,2026-07-04T09:24:00-07:00,,0
1783182300,2026-07-04T09:25:00-07:00,,0
1783182360,2026-07-04T09:26:00-07:00,,0
1783182420,2026-07-04T09:27:00-07:00,,0
1783182480,2026-07-04T09:28:00-07:00,,0
1783182540,2026-07-04T09:29:00-07:00,,0
1783182600,2026-07-04T09:30:00-07:00,,0
1783182660,2026-07-04T09:31:00-07:00,,0
1783182720,2026-07-04T09:32:00-07:00,,0
1783182780,2026-07-04T09:33:00-07:00,,0
1783182840,2026-07-04T09:34:00-07:00,,0
1783182900,2026-07-04T09:35:00-07:00,,0
1783182960,2026-07-04T09:36:00-07:00,,0
1783183020,2026-07-04T09:37:00-07:00,,0
1783183080,2026-07-04T09:38:00-07:00,,0
1783183140,2026-07-04T09:39:00-07:00,,0
1783183200,2026-07-04T09:40:00-07:00,,0
1783183260,2026-07-04T09:41:00-07:00,,0
1783183320,2026-07-04T09:42:00-07:00,,0
1783183380,2026-07-04T09:43:00-07:00,,0
1783183440,2026-07-04T09:44:00-07:00,,0
1783183500,2026-07-04T09:45:00-07:00,,0
1783183560,2026-07-04T09:46:00-07:00,,0
1783183620,2026-07-04T09:47:00-07:00,,0
1783183680,2026-07-04T09:48:00-07:00,,0
1783183740,2026-07-04T09:49:00-07:00,,0
1783183800,2026-07-04T09:50:00-07:00,,0
1783183860,2026-07-04T09:51:00-07:00,,0
1783183920,2026-07-04T09:52:00-07:00,,0
1783183980,2026-07-04T09:53:00-07:00,,0
1783184040,2026-07-04T09:54:00-07:00,,0
1783184100,2026-07-04T09:55:00-07:00,,0
1783184160,2026-07-04T09:56:00-07:00,,0
1783184220,2026-07-04T09:57:00-07:00,,0
1783184280,2026-07-04T09:58:00-07:00,,0
1783184340,2026-07-04T09:59:00-07:00,,0
1783184400,2026-07-04T10:00:00-07:00,,0
1783184460,2026-07-04T10:01:00-07:00,,0
1783184520,2026-07-04T10:02:00-07:00,,0
1783184580,2026-07-04T10:03:00-07:00,,0
1783184640,2026-07-04T10:04:00-07:00,,0
1783184700,2026-07-04T10:05:00-07:00,,0
1783184760,2026-07-04T10:06:00-07:00,,0
1783184820,2026-07-04T10:07:00-07:00,,0
1783184880,2026-07-04T10:08:00-07:00,,0
1783184940,2026-07-04T10:09:00-07:00,,0
1783185000,2026-07-04T10:10:00-07:00,,0
1783185060,2026-07-04T10:11:00-07:00,,0
1783185120,2026-07-04T10:12:00-07:00,,0
1783185180,2026-07-04T10:13:00-07:00,,0
1783185240,2026-07-04T10:14:00-07:00,,0
1783185300,2026-07-04T10:15:00-07:00,,0
1783185360,2026-07-04T10:16:00-07:00,,0
1783185420,2026-07-04T10:17:00-07:00,,0
1783185480,2026-07-04T10:18:00-07:00,,0
1783185540,2026-07-04T10:19:00-07:00,,0
1783185600,2026-07-04T10:20:00-07:00,,0
1783185660,2026-07-04T10:21:00-07:00,,0
1783185720,2026-07-04T10:22:00-07:00,,0
1783185780,2026-07-04T10:23:00-07:00,,0
1783185840,2026-07-04T10:24:00-07:00,,0
1783185900,2026-07-04T10:25:00-07:00,,0
1783185960,2026-07-04T10:26:00-07:00,,0
1783186020,2026-07-04T10:27:00-07:00,,0
1783186080,2026-07-04T10:28:00-07:00,,0
1783186140,2026-07-04T10:29:00-07:00,,0
1783186200,2026-07-04T10:30:00-07:00,,0
1783186260,2026-07-04T10:31:00-07:00,,0
1783186320,2026-07-04T10:32:00-07:00,,0
1783186380,2026-07-04T10:33:00-07:00,,0
1783186440,2026-07-04T10:34:00-07:00,,0
1783186500,2026-07-04T10:35:00-07:00,,0
1783186560,2026-07-04T10:36:00-07:00,,0
1783186620,2026-07-04T10:37:00-07:00,,0
1783186680,2026-07-04T10:38:00-07:00,,0
1783186740,2026-07-04T10:39:00-07:00,,0
1783186800,2026-07-04T10:40:00-07:00,,0
1783186860,2026-07-04T10:41:00-07:00,,0
1783186920,2026-07-04T10:42:00-07:00,,0
1783186980,2026-07-04T10:43:00-07:00,,0
1783187040,2026-07-04T10:44:00-07:00,,0
1783187100,2026-07-04T10:45:00-07:00,,0
1783187160,2026-07-04T10:46:00-07:00,,0
1783187220,2026-07-04T10:47:00-07:00,,0
1783187280,2026-07-04T10:48:00-07:00,,0
1783187340,2026-07-04T10:49:00-07:00,,0
1783187400,2026-07-04T10:50:00-07:00,,0
1783187460,2026-07-04T10:51:00-07:00,,0
1783187520,2026-07-04T10:52:00-07:00,,0
1783187580,2026-07-04T10:53:00-07:00,,0
1783187640,2026-07-04T10:54:00-07:00,,0
1783187700,2026-07-04T10:55:00-07:00,,0
1783187760,2026-07-04T10:56:00-07:00,,0
1783187820,2026-07-04T10:57:00-07:00,,0
1783187880,2026-07-04T10:58:00-07:00,,0
1783187940,2026-07-04T10:59:00-07:00,,0
1783188000,2026-07-04T11:00:00-07:00,,0
1783188060,2026-07-04T11:01:00-07:00,,0
1783188120,2026-07-04T11:02:00-07:00,,0
1783188180,2026-07-04T11:03:00-07:00,,0
1783188240,2026-07-04T11:04:00-07:00,,0
1783188300,2026-07-04T11:05:00-07:00,,0
1783188360,2026-07-04T11:06:00-07:00,,0
1783188420,2026-07-04T11:07:00-07:00,,0
1783188480,2026-07-04T11:08:00-07:00,,0
1783188540,2026-07-04T11:09:00-07:00,,0
1783188600,2026-07-04T11:10:00-07:00,,0
1783188660,2026-07-04T11:11:00-07:00,,0
1783188720,2026-07-04T11:12:00-07:00,,0
1783188780,2026-07-04T11:13:00-07:00,,0
1783188840,2026-07-04T11:14:00-07:00,,0
1783188900,2026-07-04T11:15:00-07:00,,0
1783188960,2026-07-04T11:16:00-07:00,,0
1783189020,2026-07-04T11:17:00-07:00,,0
1783189080,2026-07-04T11:18:00-07:00,,0
1783189140,2026-07-04T11:19:00-07:00,,0
1783189200,2026-07-04T11:20:00-07:00,,0
1783189260,2026-07-04T11:21:00-07:00,,0
1783189320,2026-07-04T11:22:00-07:00,,0
1783189380,2026-07-04T11:23:00-07:00,,0
1783189440,2026-07-04T11:24:00-07:00,,0
1783189500,2026-07-04T11:25:00-07:00,,0
1783189560,2026-07-04T11:26:00-07:00,,0
1783189620,2026-07-04T11:27:00-07:00,,0
1783189740,2026-07-04T11:29:00-07:00,,0
1783189800,2026-07-04T11:30:00-07:00,,0
1783189860,2026-07-04T11:31:00-07:00,,0
1783189920,2026-07-04T11:32:00-07:00,,0
1783189980,2026-07-04T11:33:00-07:00,,0
1783190040,2026-07-04T11:34:00-07:00,,0
1783190100,2026-07-04T11:35:00-07:00,,0
1783190160,2026-07-04T11:36:00-07:00,,0
1783190220,2026-07-04T11:37:00-07:00,,0
1783190280,2026-07-04T11:38:00-07:00,,0
1783190340,2026-07-04T11:39:00-07:00,,0
1783190400,2026-07-04T11:40:00-07:00,,0
1783190460,2026-07-04T11:41:00-07:00,,0
1783190520,2026-07-04T11:42:00-07:00,,0
1783190580,2026-07-04T11:43:00-07:00,,0
1783190640,2026-07-04T11:44:00-07:00,,0
1783190700,2026-07-04T11:45:00-07:00,,0
1783190760,2026-07-04T11:46:00-07:00,,0
1783190820,2026-07-04T11:47:00-07:00,,0
1783190880,2026-07-04T11:48:00-07:00,,0
1783190940,2026-07-04T11:49:00-07:00,,0
1783191000,2026-07-04T11:50:00-07:00,,0
1783191060,2026-07-04T11:51:00-07:00,,0
1783191120,2026-07-04T11:52:00-07:00,,0
1783191180,2026-07-04T11:53:00-07:00,,0
1783191240,2026-07-04T11:54:00-07:00,,0
1783191300,2026-07-04T11:55:00-07:00,,0
1783191360,2026-07-04T11:56:00-07:00,,0
1783191420,2026-07-04T11:57:00-07:00,,0
1783191480,2026-07-04T11:58:00-07:00,,0
1783191540,2026-07-04T11:59:00-07:00,,0
1783191600,2026-07-04T12:00:00-07:00,,0
1783191660,2026-07-04T12:01:00-07:00,,0
1783191720,2026-07-04T12:02:00-07:00,,0
1783191780,2026-07-04T12:03:00-07:00,,0
1783191840,2026-07-04T12:04:00-07:00,,0
1783191900,2026-07-04T12:05:00-07:00,,0
1783191960,2026-07-04T12:06:00-07:00,,0
1783192020,2026-07-04T12:07:00-07:00,,0
1783192080,2026-07-04T12:08:00-07:00,,0
1783192140,2026-07-04T12:09:00-07:00,,0
1783192200,2026-07-04T12:10:00-07:00,,0
1783192260,2026-07-04T12:11:00-07:00,,0
1783192320,2026-07-04T12:12:00-07:00,,0
1783192380,2026-07-04T12:13:00-07:00,,0
1783192440,2026-07-04T12:14:00-07:00,,0
1783192500,2026-07-04T12:15:00-07:00,,0
