timestamp_utc,iso_pdt,carrier=verizon;connection_type=5g_cellular;experiment=none
1783074840,2026-07-03T03:34:00-07:00,81
1783074900,2026-07-03T03:35:00-07:00,81
1783074960,2026-07-03T03:36:00-07:00,81
1783075020,2026-07-03T03:37:00-07:00,81
1783075080,2026-07-03T03:38:00-07:00,81
1783075140,2026-07-03T03:39:00-07:00,81
1783075200,2026-07-03T03:40:00-07:00,81
1783075260,2026-07-03T03:41:00-07:00,81
1783075320,2026-07-03T03:42:00-07:00,81
1783075380,2026-07-03T03:43:00-07:00,81
1783075440,2026-07-03T03:44:00-07:00,81
1783075500,2026-07-03T03:45:00-07:00,81
1783075560,2026-07-03T03:46:00-07:00,81
1783075620,2026-07-03T03:47:00-07:00,81
1783075680,2026-07-03T03:48:00-07:00,81
1783076100,2026-07-03T03:55:00-07:00,81
1783076160,2026-07-03T03:56:00-07:00,81
1783076220,2026-07-03T03:57:00-07:00,81
1783076280,2026-07-03T03:58:00-07:00,81
1783076340,2026-07-03T03:59:00-07:00,81
1783076400,2026-07-03T04:00:00-07:00,81
1783076460,2026-07-03T04:01:00-07:00,81
1783076520,2026-07-03T04:02:00-07:00,81
1783076580,2026-07-03T04:03:00-07:00,81
1783076640,2026-07-03T04:04:00-07:00,81
1783076700,2026-07-03T04:05:00-07:00,81
1783076760,2026-07-03T04:06:00-07:00,81
1783076820,2026-07-03T04:07:00-07:00,81
1783076880,2026-07-03T04:08:00-07:00,81
1783076940,2026-07-03T04:09:00-07:00,81
1783077000,2026-07-03T04:10:00-07:00,81
1783077060,2026-07-03T04:11:00-07:00,81
1783077120,2026-07-03T04:12:00-07:00,81
1783077180,2026-07-03T04:13:00-07:00,81
1783077240,2026-07-03T04:14:00-07:00,81
1783077300,2026-07-03T04:15:00-07:00,81
1783077360,2026-07-03T04:16:00-07:00,81
1783077420,2026-07-03T04:17:00-07:00,81
1783077480,2026-07-03T04:18:00-07:00,81
1783077540,2026-07-03T04:19:00-07:00,81
1783077600,2026-07-03T04:20:00-07:00,81
1783077660,2026-07-03T04:21:00-07:00,81
1783077720,2026-07-03T04:22:00-07:00,81
1783077780,2026-07-03T04:23:00-07:00,81
1783077840,2026-07-03T04:24:00-07:00,81
1783077900,2026-07-03T04:25:00-07:00,81
1783077960,2026-07-03T04:26:00-07:00,81
1783078020,2026-07-03T04:27:00-07:00,81
1783078080,2026-07-03T04:28:00-07:00,81
1783078140,2026-07-03T04:29:00-07:00,81
1783078200,2026-07-03T04:30:00-07:00,81
1783078260,2026-07-03T04:31:00-07:00,81
1783078320,2026-07-03T04:32:00-07:00,81
1783078380,2026-07-03T04:33:00-07:00,81
1783078440,2026-07-03T04:34:00-07:00,81
1783078500,2026-07-03T04:35:00-07:00,81
1783078560,2026-07-03T04:36:00-07:00,81
1783078620,2026-07-03T04:37:00-07:00,81
1783078680,2026-07-03T04:38:00-07:00,81
1783078740,2026-07-03T04:39:00-07:00,81
1783078800,2026-07-03T04:40:00-07:00,81
1783078860,2026-07-03T04:41:00-07:00,81
1783078920,2026-07-03T04:42:00-07:00,81
1783078980,2026-07-03T04:43:00-07:00,81
1783079040,2026-07-03T04:44:00-07:00,81
1783079100,2026-07-03T04:45:00-07:00,81
1783079160,2026-07-03T04:46:00-07:00,81
1783079220,2026-07-03T04:47:00-07:00,81
1783079520,2026-07-03T04:52:00-07:00,81
1783079580,2026-07-03T04:53:00-07:00,81
1783079640,2026-07-03T04:54:00-07:00,81
1783079700,2026-07-03T04:55:00-07:00,81
1783079760,2026-07-03T04:56:00-07:00,81
1783079820,2026-07-03T04:57:00-07:00,81
1783079880,2026-07-03T04:58:00-07:00,81
1783079940,2026-07-03T04:59:00-07:00,81
1783080000,2026-07-03T05:00:00-07:00,81
1783080060,2026-07-03T05:01:00-07:00,81
1783080120,2026-07-03T05:02:00-07:00,81
1783080180,2026-07-03T05:03:00-07:00,81
1783080240,2026-07-03T05:04:00-07:00,81
1783080300,2026-07-03T05:05:00-07:00,81
1783080360,2026-07-03T05:06:00-07:00,81
1783080420,2026-07-03T05:07:00-07:00,81
1783080480,2026-07-03T05:08:00-07:00,81
1783080540,2026-07-03T05:09:00-07:00,81
1783080600,2026-07-03T05:10:00-07:00,81
1783080660,2026-07-03T05:11:00-07:00,81
1783080720,2026-07-03T05:12:00-07:00,81
1783080780,2026-07-03T05:13:00-07:00,81
1783080840,2026-07-03T05:14:00-07:00,81
1783080900,2026-07-03T05:15:00-07:00,81
1783080960,2026-07-03T05:16:00-07:00,81
1783081020,2026-07-03T05:17:00-07:00,81
1783081080,2026-07-03T05:18:00-07:00,81
1783081140,2026-07-03T05:19:00-07:00,81
1783082760,2026-07-03T05:46:00-07:00,81
1783082820,2026-07-03T05:47:00-07:00,81
1783082880,2026-07-03T05:48:00-07:00,81
