timestamp_utc,iso_pdt,carrier=verizon;connection_type=lte_cellular;experiment=none
1783041180,2026-07-02T18:13:00-07:00,2286067
1783041240,2026-07-02T18:14:00-07:00,2286127
1783041300,2026-07-02T18:15:00-07:00,2286188
1783041360,2026-07-02T18:16:00-07:00,2286247
1783041420,2026-07-02T18:17:00-07:00,2286307
1783041480,2026-07-02T18:18:00-07:00,2286370
1783041540,2026-07-02T18:19:00-07:00,2286433
1783041600,2026-07-02T18:20:00-07:00,2286488
1783041660,2026-07-02T18:21:00-07:00,2286546
1783041720,2026-07-02T18:22:00-07:00,2286608
1783041780,2026-07-02T18:23:00-07:00,2286667
1783041840,2026-07-02T18:24:00-07:00,2286726
1783041900,2026-07-02T18:25:00-07:00,2286788
1783041960,2026-07-02T18:26:00-07:00,2286846
1783042020,2026-07-02T18:27:00-07:00,2286907
1783042080,2026-07-02T18:28:00-07:00,2286967
1783042140,2026-07-02T18:29:00-07:00,2287026
1783042200,2026-07-02T18:30:00-07:00,2287086
1783042260,2026-07-02T18:31:00-07:00,2287148
1783042320,2026-07-02T18:32:00-07:00,2287206
1783042380,2026-07-02T18:33:00-07:00,2287268
1783042440,2026-07-02T18:34:00-07:00,2287326
1783042500,2026-07-02T18:35:00-07:00,2287387
1783042560,2026-07-02T18:36:00-07:00,2287450
1783042620,2026-07-02T18:37:00-07:00,2287506
1783042680,2026-07-02T18:38:00-07:00,2287568
1783042740,2026-07-02T18:39:00-07:00,2287625
1783042800,2026-07-02T18:40:00-07:00,2287690
1783042860,2026-07-02T18:41:00-07:00,2287748
1783042920,2026-07-02T18:42:00-07:00,2287809
1783042980,2026-07-02T18:43:00-07:00,2287867
1783043040,2026-07-02T18:44:00-07:00,2287927
1783043100,2026-07-02T18:45:00-07:00,2287990
1783043160,2026-07-02T18:46:00-07:00,2288046
1783043220,2026-07-02T18:47:00-07:00,2288107
1783043280,2026-07-02T18:48:00-07:00,2288169
1783043340,2026-07-02T18:49:00-07:00,2288229
1783043400,2026-07-02T18:50:00-07:00,2288286
1783043460,2026-07-02T18:51:00-07:00,2288347
1783043520,2026-07-02T18:52:00-07:00,2288407
1783043580,2026-07-02T18:53:00-07:00,2288471
1783043640,2026-07-02T18:54:00-07:00,2288528
1783043700,2026-07-02T18:55:00-07:00,2288590
1783043760,2026-07-02T18:56:00-07:00,2288650
1783043820,2026-07-02T18:57:00-07:00,2288707
1783043880,2026-07-02T18:58:00-07:00,2288769
1783043940,2026-07-02T18:59:00-07:00,2288827
1783044000,2026-07-02T19:00:00-07:00,2288888
1783044060,2026-07-02T19:01:00-07:00,2288946
1783044120,2026-07-02T19:02:00-07:00,2289010
1783044180,2026-07-02T19:03:00-07:00,2289069
1783044240,2026-07-02T19:04:00-07:00,2289131
1783044300,2026-07-02T19:05:00-07:00,2289189
1783044360,2026-07-02T19:06:00-07:00,2289250
1783044420,2026-07-02T19:07:00-07:00,2289307
1783044480,2026-07-02T19:08:00-07:00,2289367
1783044540,2026-07-02T19:09:00-07:00,2289430
1783044600,2026-07-02T19:10:00-07:00,2289487
1783044660,2026-07-02T19:11:00-07:00,2289548
1783044720,2026-07-02T19:12:00-07:00,2289606
1783044780,2026-07-02T19:13:00-07:00,2289677
1783044840,2026-07-02T19:14:00-07:00,2289726
1783044900,2026-07-02T19:15:00-07:00,2289787
1783044960,2026-07-02T19:16:00-07:00,2289851
1783045020,2026-07-02T19:17:00-07:00,2289908
1783045080,2026-07-02T19:18:00-07:00,2289968
1783045140,2026-07-02T19:19:00-07:00,2290031
1783045200,2026-07-02T19:20:00-07:00,2290091
1783045260,2026-07-02T19:21:00-07:00,2290147
1783045320,2026-07-02T19:22:00-07:00,2290210
1783045380,2026-07-02T19:23:00-07:00,2290268
1783045440,2026-07-02T19:24:00-07:00,2290329
1783045500,2026-07-02T19:25:00-07:00,2290388
1783045560,2026-07-02T19:26:00-07:00,2290448
1783045620,2026-07-02T19:27:00-07:00,2290507
1783045680,2026-07-02T19:28:00-07:00,2290568
1783045740,2026-07-02T19:29:00-07:00,2290627
1783045800,2026-07-02T19:30:00-07:00,2290688
1783045860,2026-07-02T19:31:00-07:00,2290750
1783045920,2026-07-02T19:32:00-07:00,2290807
1783045980,2026-07-02T19:33:00-07:00,2290869
1783046040,2026-07-02T19:34:00-07:00,2290931
1783046100,2026-07-02T19:35:00-07:00,2290988
1783046160,2026-07-02T19:36:00-07:00,2291052
1783046220,2026-07-02T19:37:00-07:00,2291108
1783046280,2026-07-02T19:38:00-07:00,2291169
1783046340,2026-07-02T19:39:00-07:00,2291227
1783046400,2026-07-02T19:40:00-07:00,2291287
1783046460,2026-07-02T19:41:00-07:00,2291348
1783046520,2026-07-02T19:42:00-07:00,2291408
1783046580,2026-07-02T19:43:00-07:00,2291470
1783046640,2026-07-02T19:44:00-07:00,2291527
1783046700,2026-07-02T19:45:00-07:00,2291587
1783046760,2026-07-02T19:46:00-07:00,2291647
1783046820,2026-07-02T19:47:00-07:00,2291707
1783046880,2026-07-02T19:48:00-07:00,2291766
1783046940,2026-07-02T19:49:00-07:00,2291826
1783047000,2026-07-02T19:50:00-07:00,2291888
1783047060,2026-07-02T19:51:00-07:00,2291948
1783047120,2026-07-02T19:52:00-07:00,2292007
1783047180,2026-07-02T19:53:00-07:00,2292068
1783047240,2026-07-02T19:54:00-07:00,2292129
1783047300,2026-07-02T19:55:00-07:00,2292188
1783047360,2026-07-02T19:56:00-07:00,2292247
1783047420,2026-07-02T19:57:00-07:00,2292308
1783047480,2026-07-02T19:58:00-07:00,2292369
1783047540,2026-07-02T19:59:00-07:00,2292428
1783047600,2026-07-02T20:00:00-07:00,2292488
1783047660,2026-07-02T20:01:00-07:00,2292558
1783047720,2026-07-02T20:02:00-07:00,2292610
1783047780,2026-07-02T20:03:00-07:00,2292668
1783047840,2026-07-02T20:04:00-07:00,2292726
1783047900,2026-07-02T20:05:00-07:00,2292787
1783047960,2026-07-02T20:06:00-07:00,2292847
1783048020,2026-07-02T20:07:00-07:00,2292908
1783048080,2026-07-02T20:08:00-07:00,2292970
1783048140,2026-07-02T20:09:00-07:00,2293028
1783048200,2026-07-02T20:10:00-07:00,2293087
1783048260,2026-07-02T20:11:00-07:00,2293150
1783048320,2026-07-02T20:12:00-07:00,2293209
1783048380,2026-07-02T20:13:00-07:00,2293268
1783048440,2026-07-02T20:14:00-07:00,2293327
1783048500,2026-07-02T20:15:00-07:00,2293387
1783048560,2026-07-02T20:16:00-07:00,2293449
1783048620,2026-07-02T20:17:00-07:00,2293508
1783048680,2026-07-02T20:18:00-07:00,2293568
1783048740,2026-07-02T20:19:00-07:00,2293631
1783048800,2026-07-02T20:20:00-07:00,2293688
1783048860,2026-07-02T20:21:00-07:00,2293749
1783048920,2026-07-02T20:22:00-07:00,2293808
1783048980,2026-07-02T20:23:00-07:00,2293872
1783049040,2026-07-02T20:24:00-07:00,2293929
1783049100,2026-07-02T20:25:00-07:00,2293988
1783049160,2026-07-02T20:26:00-07:00,2294047
1783049220,2026-07-02T20:27:00-07:00,2294108
1783049280,2026-07-02T20:28:00-07:00,2294168
1783049340,2026-07-02T20:29:00-07:00,2294226
1783049400,2026-07-02T20:30:00-07:00,2294287
1783049460,2026-07-02T20:31:00-07:00,2294348
1783049520,2026-07-02T20:32:00-07:00,2294408
1783049580,2026-07-02T20:33:00-07:00,2294467
1783049640,2026-07-02T20:34:00-07:00,2294530
1783049700,2026-07-02T20:35:00-07:00,2294589
1783049760,2026-07-02T20:36:00-07:00,2294649
1783049820,2026-07-02T20:37:00-07:00,2294707
1783049880,2026-07-02T20:38:00-07:00,2294769
1783049940,2026-07-02T20:39:00-07:00,2294827
1783050000,2026-07-02T20:40:00-07:00,2294887
1783050060,2026-07-02T20:41:00-07:00,2294948
1783050120,2026-07-02T20:42:00-07:00,2295008
1783050180,2026-07-02T20:43:00-07:00,2295067
1783050240,2026-07-02T20:44:00-07:00,2295127
1783050300,2026-07-02T20:45:00-07:00,2295187
1783050360,2026-07-02T20:46:00-07:00,2295252
1783050420,2026-07-02T20:47:00-07:00,2295308
1783050480,2026-07-02T20:48:00-07:00,2295369
1783050540,2026-07-02T20:49:00-07:00,2295428
1783050600,2026-07-02T20:50:00-07:00,2295489
1783050660,2026-07-02T20:51:00-07:00,2295549
1783050720,2026-07-02T20:52:00-07:00,2295611
1783050780,2026-07-02T20:53:00-07:00,2295668
1783050840,2026-07-02T20:54:00-07:00,2295728
1783050900,2026-07-02T20:55:00-07:00,2295788
1783050960,2026-07-02T20:56:00-07:00,2295848
1783051020,2026-07-02T20:57:00-07:00,2295906
1783051080,2026-07-02T20:58:00-07:00,2295968
1783051140,2026-07-02T20:59:00-07:00,2296027
1783051200,2026-07-02T21:00:00-07:00,2296087
1783051260,2026-07-02T21:01:00-07:00,2296156
1783051320,2026-07-02T21:02:00-07:00,2296208
1783051380,2026-07-02T21:03:00-07:00,2296268
1783051440,2026-07-02T21:04:00-07:00,2296327
1783051500,2026-07-02T21:05:00-07:00,2296387
1783051560,2026-07-02T21:06:00-07:00,2296449
1783051620,2026-07-02T21:07:00-07:00,2296511
1783051680,2026-07-02T21:08:00-07:00,2296568
1783051740,2026-07-02T21:09:00-07:00,2296628
1783051800,2026-07-02T21:10:00-07:00,2296687
1783051860,2026-07-02T21:11:00-07:00,2296749
1783051920,2026-07-02T21:12:00-07:00,2296808
1783051980,2026-07-02T21:13:00-07:00,2296866
1783052040,2026-07-02T21:14:00-07:00,2296933
1783052100,2026-07-02T21:15:00-07:00,2296986
1783052160,2026-07-02T21:16:00-07:00,2297048
1783052220,2026-07-02T21:17:00-07:00,2297108
1783052280,2026-07-02T21:18:00-07:00,2297167
1783052340,2026-07-02T21:19:00-07:00,2297230
1783052400,2026-07-02T21:20:00-07:00,2297288
1783052460,2026-07-02T21:21:00-07:00,2297347
1783052520,2026-07-02T21:22:00-07:00,2297407
1783052580,2026-07-02T21:23:00-07:00,2297468
1783052640,2026-07-02T21:24:00-07:00,2297527
1783052700,2026-07-02T21:25:00-07:00,2297590
1783052760,2026-07-02T21:26:00-07:00,2297647
1783052820,2026-07-02T21:27:00-07:00,2297708
1783052880,2026-07-02T21:28:00-07:00,2297767
1783052940,2026-07-02T21:29:00-07:00,2297831
1783053000,2026-07-02T21:30:00-07:00,2297890
1783053060,2026-07-02T21:31:00-07:00,2297947
1783053120,2026-07-02T21:32:00-07:00,2298007
1783053180,2026-07-02T21:33:00-07:00,2298068
1783053240,2026-07-02T21:34:00-07:00,2298127
1783053300,2026-07-02T21:35:00-07:00,2298189
1783053360,2026-07-02T21:36:00-07:00,2298248
1783053420,2026-07-02T21:37:00-07:00,2298309
1783053480,2026-07-02T21:38:00-07:00,2298369
1783053540,2026-07-02T21:39:00-07:00,2298427
1783053600,2026-07-02T21:40:00-07:00,2298487
1783053660,2026-07-02T21:41:00-07:00,2298548
1783053720,2026-07-02T21:42:00-07:00,2298607
1783053780,2026-07-02T21:43:00-07:00,2298667
1783053840,2026-07-02T21:44:00-07:00,2298729
1783053900,2026-07-02T21:45:00-07:00,2298789
1783053960,2026-07-02T21:46:00-07:00,2298848
1783054020,2026-07-02T21:47:00-07:00,2298907
1783054080,2026-07-02T21:48:00-07:00,2298967
1783054140,2026-07-02T21:49:00-07:00,2299029
1783054200,2026-07-02T21:50:00-07:00,2299088
1783054260,2026-07-02T21:51:00-07:00,2299150
1783054320,2026-07-02T21:52:00-07:00,2299210
1783054380,2026-07-02T21:53:00-07:00,2299268
1783054440,2026-07-02T21:54:00-07:00,2299326
1783054500,2026-07-02T21:55:00-07:00,2299388
1783054560,2026-07-02T21:56:00-07:00,2299451
1783054620,2026-07-02T21:57:00-07:00,2299508
1783054680,2026-07-02T21:58:00-07:00,2299570
1783054740,2026-07-02T21:59:00-07:00,2299628
1783054800,2026-07-02T22:00:00-07:00,2299690
1783054860,2026-07-02T22:01:00-07:00,2299750
1783054920,2026-07-02T22:02:00-07:00,2299812
1783054980,2026-07-02T22:03:00-07:00,2299870
1783055040,2026-07-02T22:04:00-07:00,2299928
1783055100,2026-07-02T22:05:00-07:00,2299989
1783055160,2026-07-02T22:06:00-07:00,2300047
1783055220,2026-07-02T22:07:00-07:00,2300108
1783055280,2026-07-02T22:08:00-07:00,2300168
1783055340,2026-07-02T22:09:00-07:00,2300231
1783055400,2026-07-02T22:10:00-07:00,2300289
1783055460,2026-07-02T22:11:00-07:00,2300350
1783055520,2026-07-02T22:12:00-07:00,2300406
1783055580,2026-07-02T22:13:00-07:00,2300468
1783055640,2026-07-02T22:14:00-07:00,2300528
1783055700,2026-07-02T22:15:00-07:00,2300587
1783055760,2026-07-02T22:16:00-07:00,2300648
1783055820,2026-07-02T22:17:00-07:00,2300711
1783055880,2026-07-02T22:18:00-07:00,2300768
1783055940,2026-07-02T22:19:00-07:00,2300828
1783056000,2026-07-02T22:20:00-07:00,2300888
1783056060,2026-07-02T22:21:00-07:00,2300946
1783056120,2026-07-02T22:22:00-07:00,2301010
1783056180,2026-07-02T22:23:00-07:00,2301068
1783056240,2026-07-02T22:24:00-07:00,2301128
1783056300,2026-07-02T22:25:00-07:00,2301187
1783056360,2026-07-02T22:26:00-07:00,2301247
1783056420,2026-07-02T22:27:00-07:00,2301308
1783056480,2026-07-02T22:28:00-07:00,2301367
1783056540,2026-07-02T22:29:00-07:00,2301429
1783056600,2026-07-02T22:30:00-07:00,2301487
1783056660,2026-07-02T22:31:00-07:00,2301547
1783056720,2026-07-02T22:32:00-07:00,2301608
1783056780,2026-07-02T22:33:00-07:00,2301670
1783056840,2026-07-02T22:34:00-07:00,2301727
1783056900,2026-07-02T22:35:00-07:00,2301789
1783056960,2026-07-02T22:36:00-07:00,2301848
1783057020,2026-07-02T22:37:00-07:00,2301908
1783057080,2026-07-02T22:38:00-07:00,2301967
1783057140,2026-07-02T22:39:00-07:00,2302028
1783057200,2026-07-02T22:40:00-07:00,2302090
1783057260,2026-07-02T22:41:00-07:00,2302148
1783057320,2026-07-02T22:42:00-07:00,2302206
1783057380,2026-07-02T22:43:00-07:00,2302268
1783057440,2026-07-02T22:44:00-07:00,2302330
1783057500,2026-07-02T22:45:00-07:00,2302389
1783057560,2026-07-02T22:46:00-07:00,2302450
1783057620,2026-07-02T22:47:00-07:00,2302507
1783057680,2026-07-02T22:48:00-07:00,2302568
1783057740,2026-07-02T22:49:00-07:00,2302628
1783057800,2026-07-02T22:50:00-07:00,2302690
1783057860,2026-07-02T22:51:00-07:00,2302747
1783057920,2026-07-02T22:52:00-07:00,2302810
1783057980,2026-07-02T22:53:00-07:00,2302871
1783058040,2026-07-02T22:54:00-07:00,2302926
1783058100,2026-07-02T22:55:00-07:00,2302986
1783058160,2026-07-02T22:56:00-07:00,2303046
1783058220,2026-07-02T22:57:00-07:00,2303108
1783058280,2026-07-02T22:58:00-07:00,2303167
1783058340,2026-07-02T22:59:00-07:00,2303228
1783058400,2026-07-02T23:00:00-07:00,2303290
1783058460,2026-07-02T23:01:00-07:00,2303349
1783058520,2026-07-02T23:02:00-07:00,2303409
1783058580,2026-07-02T23:03:00-07:00,2303466
1783058640,2026-07-02T23:04:00-07:00,2303527
1783058700,2026-07-02T23:05:00-07:00,2303587
1783058760,2026-07-02T23:06:00-07:00,2303647
1783058820,2026-07-02T23:07:00-07:00,2303707
1783058880,2026-07-02T23:08:00-07:00,2303765
1783058940,2026-07-02T23:09:00-07:00,2303827
1783059000,2026-07-02T23:10:00-07:00,2303888
1783059060,2026-07-02T23:11:00-07:00,2303946
1783059120,2026-07-02T23:12:00-07:00,2304006
1783059180,2026-07-02T23:13:00-07:00,2304067
1783059240,2026-07-02T23:14:00-07:00,2304127
1783059300,2026-07-02T23:15:00-07:00,2304186
1783059360,2026-07-02T23:16:00-07:00,2304248
1783059420,2026-07-02T23:17:00-07:00,2304307
1783059480,2026-07-02T23:18:00-07:00,2304365
1783059540,2026-07-02T23:19:00-07:00,2304425
1783059600,2026-07-02T23:20:00-07:00,2304487
1783059660,2026-07-02T23:21:00-07:00,2304546
1783059720,2026-07-02T23:22:00-07:00,2304609
1783059780,2026-07-02T23:23:00-07:00,2304667
1783059840,2026-07-02T23:24:00-07:00,2304725
1783059900,2026-07-02T23:25:00-07:00,2304786
1783059960,2026-07-02T23:26:00-07:00,2304848
1783060020,2026-07-02T23:27:00-07:00,2304909
1783060080,2026-07-02T23:28:00-07:00,2304968
1783060140,2026-07-02T23:29:00-07:00,2305026
1783060200,2026-07-02T23:30:00-07:00,2305086
1783060260,2026-07-02T23:31:00-07:00,2305146
1783060320,2026-07-02T23:32:00-07:00,2305205
1783060380,2026-07-02T23:33:00-07:00,2305266
1783060440,2026-07-02T23:34:00-07:00,2305326
1783060500,2026-07-02T23:35:00-07:00,2305386
1783060560,2026-07-02T23:36:00-07:00,2305447
1783060620,2026-07-02T23:37:00-07:00,2305506
1783060680,2026-07-02T23:38:00-07:00,2305568
1783060740,2026-07-02T23:39:00-07:00,2305626
1783060800,2026-07-02T23:40:00-07:00,2305687
1783060860,2026-07-02T23:41:00-07:00,2305746
1783060920,2026-07-02T23:42:00-07:00,2305805
1783060980,2026-07-02T23:43:00-07:00,2305865
1783061040,2026-07-02T23:44:00-07:00,2305926
1783061100,2026-07-02T23:45:00-07:00,2305984
1783061160,2026-07-02T23:46:00-07:00,2306047
1783061220,2026-07-02T23:47:00-07:00,2306105
1783061280,2026-07-02T23:48:00-07:00,2306164
1783061340,2026-07-02T23:49:00-07:00,2306224
1783061400,2026-07-02T23:50:00-07:00,2306286
1783061460,2026-07-02T23:51:00-07:00,2306346
1783061520,2026-07-02T23:52:00-07:00,2306404
1783061580,2026-07-02T23:53:00-07:00,2306464
1783061640,2026-07-02T23:54:00-07:00,2306525
1783061700,2026-07-02T23:55:00-07:00,2306584
1783061760,2026-07-02T23:56:00-07:00,2306646
1783061820,2026-07-02T23:57:00-07:00,2306704
1783061880,2026-07-02T23:58:00-07:00,2306764
1783061940,2026-07-02T23:59:00-07:00,2306824
1783062000,2026-07-03T00:00:00-07:00,2306885
1783062060,2026-07-03T00:01:00-07:00,2306945
1783062120,2026-07-03T00:02:00-07:00,2307004
1783062180,2026-07-03T00:03:00-07:00,2307065
1783062240,2026-07-03T00:04:00-07:00,2307127
1783062300,2026-07-03T00:05:00-07:00,2307187
1783062360,2026-07-03T00:06:00-07:00,2307246
1783062420,2026-07-03T00:07:00-07:00,2307306
1783062480,2026-07-03T00:08:00-07:00,2307364
1783062540,2026-07-03T00:09:00-07:00,2307427
1783062600,2026-07-03T00:10:00-07:00,2307485
1783062660,2026-07-03T00:11:00-07:00,2307544
1783062720,2026-07-03T00:12:00-07:00,2307605
1783062780,2026-07-03T00:13:00-07:00,2307664
1783062840,2026-07-03T00:14:00-07:00,2307724
1783062900,2026-07-03T00:15:00-07:00,2307785
1783062960,2026-07-03T00:16:00-07:00,2307844
1783063020,2026-07-03T00:17:00-07:00,2307906
1783063080,2026-07-03T00:18:00-07:00,2307966
1783063140,2026-07-03T00:19:00-07:00,2308026
1783063200,2026-07-03T00:20:00-07:00,2308088
1783063260,2026-07-03T00:21:00-07:00,2308146
1783063320,2026-07-03T00:22:00-07:00,2308205
1783063380,2026-07-03T00:23:00-07:00,2308265
1783063440,2026-07-03T00:24:00-07:00,2308326
1783063500,2026-07-03T00:25:00-07:00,2308385
1783063560,2026-07-03T00:26:00-07:00,2308446
1783063620,2026-07-03T00:27:00-07:00,2308506
1783063680,2026-07-03T00:28:00-07:00,2308566
1783063740,2026-07-03T00:29:00-07:00,2308629
1783063800,2026-07-03T00:30:00-07:00,2308684
1783063860,2026-07-03T00:31:00-07:00,2308744
1783063920,2026-07-03T00:32:00-07:00,2308806
1783063980,2026-07-03T00:33:00-07:00,2308865
1783064040,2026-07-03T00:34:00-07:00,2308926
1783064100,2026-07-03T00:35:00-07:00,2308984
1783064160,2026-07-03T00:36:00-07:00,2309045
1783064220,2026-07-03T00:37:00-07:00,2309106
1783064280,2026-07-03T00:38:00-07:00,2309165
1783064340,2026-07-03T00:39:00-07:00,2309224
1783064400,2026-07-03T00:40:00-07:00,2309284
1783064460,2026-07-03T00:41:00-07:00,2309344
1783064520,2026-07-03T00:42:00-07:00,2309404
1783064580,2026-07-03T00:43:00-07:00,2309464
1783064640,2026-07-03T00:44:00-07:00,2309524
1783064700,2026-07-03T00:45:00-07:00,2309584
1783064760,2026-07-03T00:46:00-07:00,2309644
1783064820,2026-07-03T00:47:00-07:00,2309704
1783064880,2026-07-03T00:48:00-07:00,2309764
1783064940,2026-07-03T00:49:00-07:00,2309824
1783065000,2026-07-03T00:50:00-07:00,2309884
1783065060,2026-07-03T00:51:00-07:00,2309944
1783065120,2026-07-03T00:52:00-07:00,2310004
1783065180,2026-07-03T00:53:00-07:00,2310064
1783065240,2026-07-03T00:54:00-07:00,2310124
1783065300,2026-07-03T00:55:00-07:00,2310184
1783065360,2026-07-03T00:56:00-07:00,2310244
1783065420,2026-07-03T00:57:00-07:00,2310304
1783065480,2026-07-03T00:58:00-07:00,2310364
1783065540,2026-07-03T00:59:00-07:00,2310424
1783065600,2026-07-03T01:00:00-07:00,2310484
1783065660,2026-07-03T01:01:00-07:00,2310545
1783065720,2026-07-03T01:02:00-07:00,2310604
1783065780,2026-07-03T01:03:00-07:00,2310664
1783065840,2026-07-03T01:04:00-07:00,2310724
1783065900,2026-07-03T01:05:00-07:00,2310784
1783065960,2026-07-03T01:06:00-07:00,2310844
1783066020,2026-07-03T01:07:00-07:00,2310904
1783066080,2026-07-03T01:08:00-07:00,2310964
1783066140,2026-07-03T01:09:00-07:00,2311024
1783066200,2026-07-03T01:10:00-07:00,2311084
1783066260,2026-07-03T01:11:00-07:00,2311144
1783066320,2026-07-03T01:12:00-07:00,2311204
1783066380,2026-07-03T01:13:00-07:00,2311264
1783066440,2026-07-03T01:14:00-07:00,2311324
1783066500,2026-07-03T01:15:00-07:00,2311384
1783066560,2026-07-03T01:16:00-07:00,2311444
1783066620,2026-07-03T01:17:00-07:00,2311504
1783066680,2026-07-03T01:18:00-07:00,2311564
1783066740,2026-07-03T01:19:00-07:00,2311624
1783066800,2026-07-03T01:20:00-07:00,2311684
1783066860,2026-07-03T01:21:00-07:00,2311744
1783066920,2026-07-03T01:22:00-07:00,2311804
1783066980,2026-07-03T01:23:00-07:00,2311864
1783067040,2026-07-03T01:24:00-07:00,2311924
1783067100,2026-07-03T01:25:00-07:00,2311984
1783067160,2026-07-03T01:26:00-07:00,2312044
1783067220,2026-07-03T01:27:00-07:00,2312104
1783067280,2026-07-03T01:28:00-07:00,2312164
1783067340,2026-07-03T01:29:00-07:00,2312224
1783067400,2026-07-03T01:30:00-07:00,2312284
1783067460,2026-07-03T01:31:00-07:00,2312344
1783067520,2026-07-03T01:32:00-07:00,2312404
1783067580,2026-07-03T01:33:00-07:00,2312464
1783067640,2026-07-03T01:34:00-07:00,2312524
1783067700,2026-07-03T01:35:00-07:00,2312584
1783067760,2026-07-03T01:36:00-07:00,2312644
1783067820,2026-07-03T01:37:00-07:00,2312705
1783067880,2026-07-03T01:38:00-07:00,2312764
1783067940,2026-07-03T01:39:00-07:00,2312824
1783068000,2026-07-03T01:40:00-07:00,2312884
1783068060,2026-07-03T01:41:00-07:00,2312944
1783068120,2026-07-03T01:42:00-07:00,2313004
1783068180,2026-07-03T01:43:00-07:00,2313064
1783068240,2026-07-03T01:44:00-07:00,2313124
1783068300,2026-07-03T01:45:00-07:00,2313184
1783068360,2026-07-03T01:46:00-07:00,2313244
1783068420,2026-07-03T01:47:00-07:00,2313304
1783068480,2026-07-03T01:48:00-07:00,2313364
1783068540,2026-07-03T01:49:00-07:00,2313424
1783068600,2026-07-03T01:50:00-07:00,2313484
1783068660,2026-07-03T01:51:00-07:00,2313544
1783068720,2026-07-03T01:52:00-07:00,2313604
1783068780,2026-07-03T01:53:00-07:00,2313664
1783068840,2026-07-03T01:54:00-07:00,2313724
1783068900,2026-07-03T01:55:00-07:00,2313784
1783068960,2026-07-03T01:56:00-07:00,2313844
1783069020,2026-07-03T01:57:00-07:00,2313904
1783069080,2026-07-03T01:58:00-07:00,2313964
1783069140,2026-07-03T01:59:00-07:00,2314024
1783069200,2026-07-03T02:00:00-07:00,2314084
1783069260,2026-07-03T02:01:00-07:00,2314144
1783069320,2026-07-03T02:02:00-07:00,2314204
1783069380,2026-07-03T02:03:00-07:00,2314264
1783069440,2026-07-03T02:04:00-07:00,2314324
1783069500,2026-07-03T02:05:00-07:00,2314384
1783069560,2026-07-03T02:06:00-07:00,2314444
1783069620,2026-07-03T02:07:00-07:00,2314504
1783069680,2026-07-03T02:08:00-07:00,2314564
1783069740,2026-07-03T02:09:00-07:00,2314626
1783069800,2026-07-03T02:10:00-07:00,2314685
1783069860,2026-07-03T02:11:00-07:00,2314744
1783069920,2026-07-03T02:12:00-07:00,2314804
1783069980,2026-07-03T02:13:00-07:00,2314864
1783070040,2026-07-03T02:14:00-07:00,2314924
1783070100,2026-07-03T02:15:00-07:00,2314984
1783070160,2026-07-03T02:16:00-07:00,2315044
1783070220,2026-07-03T02:17:00-07:00,2315104
1783070280,2026-07-03T02:18:00-07:00,2315164
1783070340,2026-07-03T02:19:00-07:00,2315224
1783070400,2026-07-03T02:20:00-07:00,2315284
1783070460,2026-07-03T02:21:00-07:00,2315344
1783070520,2026-07-03T02:22:00-07:00,2315404
1783070580,2026-07-03T02:23:00-07:00,2315464
1783070640,2026-07-03T02:24:00-07:00,2315524
1783070700,2026-07-03T02:25:00-07:00,2315584
1783070760,2026-07-03T02:26:00-07:00,2315644
1783070820,2026-07-03T02:27:00-07:00,2315704
1783070880,2026-07-03T02:28:00-07:00,2315764
1783070940,2026-07-03T02:29:00-07:00,2315824
1783071000,2026-07-03T02:30:00-07:00,2315884
1783071060,2026-07-03T02:31:00-07:00,2315944
1783071120,2026-07-03T02:32:00-07:00,2316004
1783071180,2026-07-03T02:33:00-07:00,2316064
1783071240,2026-07-03T02:34:00-07:00,2316124
1783071300,2026-07-03T02:35:00-07:00,2316184
1783071360,2026-07-03T02:36:00-07:00,2316244
1783071420,2026-07-03T02:37:00-07:00,2316304
1783071480,2026-07-03T02:38:00-07:00,2316364
1783071540,2026-07-03T02:39:00-07:00,2316424
1783071600,2026-07-03T02:40:00-07:00,2316484
1783071660,2026-07-03T02:41:00-07:00,2316544
1783071720,2026-07-03T02:42:00-07:00,2316604
1783071780,2026-07-03T02:43:00-07:00,2316664
1783071840,2026-07-03T02:44:00-07:00,2316724
1783071900,2026-07-03T02:45:00-07:00,2316784
1783071960,2026-07-03T02:46:00-07:00,2316844
1783072020,2026-07-03T02:47:00-07:00,2316904
1783072080,2026-07-03T02:48:00-07:00,2316964
1783072140,2026-07-03T02:49:00-07:00,2317024
1783072200,2026-07-03T02:50:00-07:00,2317084
1783072260,2026-07-03T02:51:00-07:00,2317144
1783072320,2026-07-03T02:52:00-07:00,2317204
1783072380,2026-07-03T02:53:00-07:00,2317264
1783072440,2026-07-03T02:54:00-07:00,2317324
1783072500,2026-07-03T02:55:00-07:00,2317384
1783072560,2026-07-03T02:56:00-07:00,2317444
1783072620,2026-07-03T02:57:00-07:00,2317504
1783072680,2026-07-03T02:58:00-07:00,2317564
1783072740,2026-07-03T02:59:00-07:00,2317624
1783072800,2026-07-03T03:00:00-07:00,2317684
1783072860,2026-07-03T03:01:00-07:00,2317744
1783072920,2026-07-03T03:02:00-07:00,2317804
1783072980,2026-07-03T03:03:00-07:00,2317864
1783073040,2026-07-03T03:04:00-07:00,2317924
1783073100,2026-07-03T03:05:00-07:00,2317984
1783073160,2026-07-03T03:06:00-07:00,2318044
1783073220,2026-07-03T03:07:00-07:00,2318104
1783073280,2026-07-03T03:08:00-07:00,2318164
