timestamp_utc,iso_pdt,carrier=verizon;connection_type=lte_cellular;experiment=none
1783816740,2026-07-11T17:39:00-07:00,100000000
1783816800,2026-07-11T17:40:00-07:00,100000000
1783816860,2026-07-11T17:41:00-07:00,100000000
1783816920,2026-07-11T17:42:00-07:00,100000000
1783875120,2026-07-12T09:52:00-07:00,100000000
1783875180,2026-07-12T09:53:00-07:00,100000000
1783875240,2026-07-12T09:54:00-07:00,100000000
1783875300,2026-07-12T09:55:00-07:00,100000000
1783875360,2026-07-12T09:56:00-07:00,100000000
1783879440,2026-07-12T11:04:00-07:00,100000000
1783879500,2026-07-12T11:05:00-07:00,100000000
1783879560,2026-07-12T11:06:00-07:00,100000000
1783879620,2026-07-12T11:07:00-07:00,100000000
1783879680,2026-07-12T11:08:00-07:00,100000000
1783913700,2026-07-12T20:35:00-07:00,82274496
1783913760,2026-07-12T20:36:00-07:00,82274496
1783913820,2026-07-12T20:37:00-07:00,82274496
1783913880,2026-07-12T20:38:00-07:00,82274496
1783913940,2026-07-12T20:39:00-07:00,82274496
1783950660,2026-07-13T06:51:00-07:00,100000000
1783950720,2026-07-13T06:52:00-07:00,100000000
1783950780,2026-07-13T06:53:00-07:00,100000000
1783950840,2026-07-13T06:54:00-07:00,100000000
1783950900,2026-07-13T06:55:00-07:00,100000000
1783965780,2026-07-13T11:03:00-07:00,100000000
1783965840,2026-07-13T11:04:00-07:00,100000000
1783965900,2026-07-13T11:05:00-07:00,100000000
1783965960,2026-07-13T11:06:00-07:00,100000000
1783966020,2026-07-13T11:07:00-07:00,100000000
1783998960,2026-07-13T20:16:00-07:00,100000000
1783999020,2026-07-13T20:17:00-07:00,100000000
1783999080,2026-07-13T20:18:00-07:00,100000000
1783999140,2026-07-13T20:19:00-07:00,100000000
1783999200,2026-07-13T20:20:00-07:00,100000000
1784038500,2026-07-14T07:15:00-07:00,100000000
1784038560,2026-07-14T07:16:00-07:00,100000000
1784038620,2026-07-14T07:17:00-07:00,100000000
1784038680,2026-07-14T07:18:00-07:00,100000000
1784038740,2026-07-14T07:19:00-07:00,100000000
1784061240,2026-07-14T13:34:00-07:00,100000000
1784061300,2026-07-14T13:35:00-07:00,100000000
1784061360,2026-07-14T13:36:00-07:00,100000000
1784061420,2026-07-14T13:37:00-07:00,100000000
1784061480,2026-07-14T13:38:00-07:00,100000000
1784087700,2026-07-14T20:55:00-07:00,100000000
1784087760,2026-07-14T20:56:00-07:00,100000000
1784087820,2026-07-14T20:57:00-07:00,100000000
1784087880,2026-07-14T20:58:00-07:00,100000000
1784087940,2026-07-14T20:59:00-07:00,100000000
1784128380,2026-07-15T08:13:00-07:00,100000000
1784128440,2026-07-15T08:14:00-07:00,100000000
1784128500,2026-07-15T08:15:00-07:00,100000000
1784128560,2026-07-15T08:16:00-07:00,100000000
1784128620,2026-07-15T08:17:00-07:00,100000000
