timestamp_utc,iso_pdt,carrier=verizon;connection_type=5g_cellular;experiment=none
1782773160,2026-06-29T15:46:00-07:00,303
1782773220,2026-06-29T15:47:00-07:00,303
1782773400,2026-06-29T15:50:00-07:00,303
1782773460,2026-06-29T15:51:00-07:00,303
1782773520,2026-06-29T15:52:00-07:00,303
1782773580,2026-06-29T15:53:00-07:00,303
1782773640,2026-06-29T15:54:00-07:00,303
1782773700,2026-06-29T15:55:00-07:00,31
1782773760,2026-06-29T15:56:00-07:00,31
1782773820,2026-06-29T15:57:00-07:00,655
1782773880,2026-06-29T15:58:00-07:00,656
1782773940,2026-06-29T15:59:00-07:00,656
1782774000,2026-06-29T16:00:00-07:00,564
1782774060,2026-06-29T16:01:00-07:00,142
1782774120,2026-06-29T16:02:00-07:00,143
1782774180,2026-06-29T16:03:00-07:00,143
1782774240,2026-06-29T16:04:00-07:00,143
1782774300,2026-06-29T16:05:00-07:00,143
1782774360,2026-06-29T16:06:00-07:00,143
1782774420,2026-06-29T16:07:00-07:00,143
1782774480,2026-06-29T16:08:00-07:00,143
1782774540,2026-06-29T16:09:00-07:00,143
1782776040,2026-06-29T16:34:00-07:00,282
1782776100,2026-06-29T16:35:00-07:00,282
1782776160,2026-06-29T16:36:00-07:00,282
1782776220,2026-06-29T16:37:00-07:00,282
1782776280,2026-06-29T16:38:00-07:00,282
1782776340,2026-06-29T16:39:00-07:00,63
1782776400,2026-06-29T16:40:00-07:00,63
1782776460,2026-06-29T16:41:00-07:00,63
1782776520,2026-06-29T16:42:00-07:00,63
1782776580,2026-06-29T16:43:00-07:00,63
1782795000,2026-06-29T21:50:00-07:00,143
1782795060,2026-06-29T21:51:00-07:00,143
1782795120,2026-06-29T21:52:00-07:00,143
1782795180,2026-06-29T21:53:00-07:00,143
1782795240,2026-06-29T21:54:00-07:00,143
1782802800,2026-06-30T00:00:00-07:00,143
